"gene_id","gene_name","1373-liver","1373-lung","1394-liver","1394-lung","1398-liver","1398-lung","1399-liver","1399-lung","1548-lung","6843-liver","6843-lung","6844-liver","6844-lung","997-lung"
"ENSMUSG00000096695","Olfr196",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096696","Zfp960",7.773433,8.861915,2.59059,9.524713,8.160215,5.566629,7.106718,5.513564,7.297908,2.388528,4.408293,4.455106,7.505799,6.937976
"ENSMUSG00000096697","Esp23",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096699","Rps19-ps4",0,0,1.466856,0,0.907174,0,0,0.261456,0.59063,0.289464,0.654661,0.263729,0.629971,0
"ENSMUSG00000096700","Gm11236",0,0,0.047394,0,0,0.177589,0,0,0,0,0,0,0,0
"ENSMUSG00000096701","Gm9285",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096703","Olfr1286",0,0.026874,0.02074,0,0,0.040856,0.020753,0,0,0,0,0,0.090424,0
"ENSMUSG00000096705","Olfr1329",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096706","Gm21854",0,0,0,0,0,0,0,0,0,0.074622,0,0,0,0
"ENSMUSG00000096707","Vmn2r-ps44",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096708","Olfr1475",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096709","Gm7352",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096712","Gm15454",0.571699,0.238154,0,1.138679,1.261935,1.739235,0,0,0.734064,1.915962,3.188334,0.901204,0.463473,0
"ENSMUSG00000096714","Olfr699",0,0,0,0,0,0.018249,0,0,0,0,0.025614,0,0,0
"ENSMUSG00000096715","Igkv3-4",0,0.420634,0,15.958222,0,19.690495,0,7.977753,35.376494,25.364435,0,9.415785,0,1.307248
"ENSMUSG00000096716","Gm5755",0,0,0,0,0,0.125338,0,0,0,0,0,0,0.538565,0
"ENSMUSG00000096717","Vmn2r98",0.053892,0,0.036064,0,0,0,0,0,0,0,0.025312,0,0,0
"ENSMUSG00000096718","Zfp781",5.5625,8.029074,7.833795,7.41745,7.883695,3.318296,7.93476,5.862235,8.43192,9.380463,4.810216,3.559652,10.108915,5.360305
"ENSMUSG00000096719","Mrgpra2b",0,0,0.184722,0,0,0,0.06379,0,0.080904,0,0.087228,0,0,0
"ENSMUSG00000096722","Hmgb1-ps9",0.235656,0,0,0,0,0,0,0,0.158894,0,0.170115,0.358688,0.768137,0.24648
"ENSMUSG00000096724","Gm1989",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096726","Gm5558",0,0,0,0,0,0.719211,0,0,1.024371,0,0,2.020864,0,1.101185
"ENSMUSG00000096727","Psmb9",40.93657,132.661225,18.051818,178.295507,149.174913,399.028388,120.525999,136.764196,261.597283,56.903706,143.260628,156.884675,14.474999,77.066801
"ENSMUSG00000096728","AC140325.4",0,0,0,0,0,0,0.096418,0.221854,0,0,0.066475,0,0.135255,0
"ENSMUSG00000096729","Gm13695",1.973103,0.550836,0,0.026742,0,0.028482,0.336392,0.918254,1.013464,2.092067,0,0,0,0
"ENSMUSG00000096730","Vmn2r122",0,0,0,0,0,0.125845,0,0,0,0,0,0,0,0
"ENSMUSG00000096732","Gm8897",0.372066,0,0,0,0,0,0,0,0.096375,0,0,0,0,0
"ENSMUSG00000096734","Gm21836",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096735","Vmn1r79",0.011278,0.014581,0.01125,0,0,0.011707,0,0,0,0,0.01591,0,0,0
"ENSMUSG00000096736","Gm17535",0.493289,0,0,0,0,0.585317,0,0.415807,0.212234,0,0.228834,0,0,0
"ENSMUSG00000096737","Vmn1r117",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096740","Lbhd1",3.222125,2.931256,5.023621,5.892736,4.499076,3.055567,2.317482,1.866042,4.140934,1.983002,6.450385,4.208628,4.709221,4.747859
"ENSMUSG00000096741","Vmn1r-ps76",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096742","Gm6367",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096743","Vmn2r32",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096744","Gm4307",0,0,0,0,0,0,0,0,0,0,0,0,0.133196,0
"ENSMUSG00000096745","Gm12622",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096746","Trav7d-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096747","Olfr823",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096749","Trdd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096750","Gm11757",0,0.300482,0,0,0,0,0,0,0,0,0,0,0.073928,0
"ENSMUSG00000096753","Fam181a",2.027666,0,2.832487,0.093216,0,0.149135,0,0.503516,0.261644,0.610851,0,0.051122,1.580183,0.079553
"ENSMUSG00000096755","Ftl1-ps2",0,0,0,0,0,0,0,0,0,0,0.204324,0,0,0.289512
"ENSMUSG00000096756","AC165294.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096757","Olfr251",0,0,0.013941,0,0.028716,0.053975,0,0.016851,0,0,0.078128,0,0.061218,0
"ENSMUSG00000096760","Gm4177",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096764","Gm21985",0.152164,0,0.080208,0.746234,0,0,0.27627,0.355374,0,0.300206,0.346758,0.146625,0.317059,0.42369
"ENSMUSG00000096767","Ighv1-62-3",0,0,0,0,0,0,0,0,0,1.106236,0,0,0,0
"ENSMUSG00000096768","Gm47283",1346.349604,478.156503,77.605782,17.492923,1645.158548,2570.995182,622.808862,630.332952,233.998132,13.951084,195.238639,149.009488,4.151129,11.634446
"ENSMUSG00000096769","Gm21117",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096770","Amy2a4",0.038336,0,0,0,0.017712,0,0,0,0,0,0.024175,0,0,0
"ENSMUSG00000096773","Olfr675",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096775","Gm5796",16.539214,7.391049,12.331659,3.186824,8.548907,4.906219,9.060377,5.06519,12.99808,4.038364,6.184815,5.8776,1.217597,4.131589
"ENSMUSG00000096776","Vmn1r186",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096780","Tmem181b-ps",119.604455,307.588961,400.896602,127.91395,239.791004,205.00461,250.355485,180.294727,296.479953,443.698504,185.651155,200.24322,645.425841,224.377214
"ENSMUSG00000096788","Rhox2e",0,0,0,0,0,0,0,0,0,0,0.130166,0.235898,0,0
"ENSMUSG00000096792","Gm21956",0.612304,0,0,0,0,0,0,0,0.216354,0.436667,0,0,0,0
"ENSMUSG00000096793","Gm3002",19.9457,7.880917,18.292777,4.295227,19.420582,10.227765,10.67178,5.005119,12.960836,6.448649,10.962724,11.486393,2.498066,9.058817
"ENSMUSG00000096794","Olfr905",0.100068,0.109415,0.100025,0.017968,0.199841,0.141276,0.172075,0.31119,0.074553,0.053147,0.200109,0.071599,0.041834,0.091179
"ENSMUSG00000096795","Zfp433",11.388876,19.516711,9.570545,9.136045,13.526426,10.029981,15.563362,13.272263,10.464562,15.680152,7.607722,5.649737,12.53136,9.513464
"ENSMUSG00000096798","Gm6309",0,0,0.05925,0,0.059816,0,0.060877,0,0,0,0,0,0,0
"ENSMUSG00000096800","Gm4725",0,0,0,0,0,0,0,0,0.805447,0,0,0,0,0
"ENSMUSG00000096802","Gm15433",0.300476,0.556305,0,6.116324,0.759262,1.844759,0.30648,0.265819,2.810047,0.693529,1.198108,2.309535,0.307972,0
"ENSMUSG00000096803","Gm6803",0,0,0,0,0,0,0,0,0,0.915174,0,0,0,0
"ENSMUSG00000096805","Ighv9-1",1.492238,4.38283,0,2.080268,0,3.961205,0,2.387899,4.791781,1.344207,0,0,0.494344,0.684962
"ENSMUSG00000096806","Olfr312",0,0.045765,0.094899,0,0,0,0,0,0.046161,0.021923,0.049854,0,0,0
"ENSMUSG00000096808","AC132444.6",4.499057,2.500662,1.297919,0.437899,0.55125,2.808923,1.553815,1.65892,1.099859,1.795104,1.709135,1.612966,2.68021,0.693592
"ENSMUSG00000096810","Gm10481",0,0.428887,0,0,0.091605,0,0,0.089904,0.434418,0,0,0.097891,0.115882,0.388519
"ENSMUSG00000096813","Vmn1r126",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096818","Gm29231",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096819","Srsy",0,0,0,0,0,0,0,0,0,0,0,0,0.055956,0
"ENSMUSG00000096820","Gm21425",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096822","Olfr344",0.765688,0.542845,0.310101,0.097046,0.357791,0.83727,0.544085,0.622965,0.699285,0.447184,0.498924,0.424039,0.717867,0.150773
"ENSMUSG00000096824","Ighv2-7",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096825","Trav12-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096826","Ccl27b",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096827","Trav14n-1",0,0,0,0,0,0,0,0,0.453566,0,0,0,0,0
"ENSMUSG00000096828","Gm3618",0,0,0,0,0,0,0,0.684252,0,0,0,0,0,0
"ENSMUSG00000096831","Rps12-ps6",0,0.237122,0,0,0,0,0,0,0,0,0.190096,0,0,0
"ENSMUSG00000096833","Igkv4-55",0,7.598082,0,6.916892,0,10.323611,0,3.482515,149.235668,12.566601,0,1.502673,0,0
"ENSMUSG00000096834","Gm15127",0,0,0,0,0,0,0,0.041008,0,0,0,0.088444,0,0
"ENSMUSG00000096839","Gm3460",0,0.817473,0.512251,0.636974,0.332403,0.420098,0.108805,0.112825,0.66267,0.285938,0.182464,0,0,0
"ENSMUSG00000096840","Olfr136",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096842","Gm10736",0,0,0,0,0,0,0,12.200961,0,0,0,0,0,0
"ENSMUSG00000096844","Igkv6-14",3.145999,38.947706,0,15.305915,0,19.389125,0.363961,2.031372,10.236107,158.258627,0,0.437422,0.504643,0
"ENSMUSG00000096846","Gm8890",0,0,0,0,0,0,0,0,0,0,0,0.425757,0,0
"ENSMUSG00000096847","Tmem151b",8.395098,4.535268,14.428365,1.119422,4.018301,0.32708,9.948867,6.253682,2.775669,0.615654,2.109015,0.7822,14.4723,0.107748
"ENSMUSG00000096850","Gm21748",32.092811,14.16988,2.141736,0,34.14692,5.490958,5.375421,7.932681,12.960489,3.378374,3.470525,2.683344,2.463343,0
"ENSMUSG00000096852","Cyp2d12",0.044614,0,0.022328,0.052293,0,0,0,0,0,0,0.158952,0,0.195343,0
"ENSMUSG00000096854","Ifnz",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096856","Gm10778",5.500829,7.464307,7.007817,7.892505,7.858988,3.411144,9.535867,7.370903,8.219157,8.380061,3.71661,4.266784,8.630776,8.955692
"ENSMUSG00000096857","Gm7732",0,0,0.039572,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096858","Olfr805",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096859","Vmn1r176",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096861","Vmn2r68",0.016529,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096862","Gm13301",0.061267,0.031513,0.03252,0.029321,0,0,0.14989,0.408466,0.271876,0.155928,0,0.033237,0.279381,0
"ENSMUSG00000096864","Gm21978",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096867","Gm10057",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096869","Gm6676",0.235108,0.282689,1.000336,0.079003,0.687216,0,0.509546,0.286193,0.842179,0.277123,0.22351,0,0.383552,0
"ENSMUSG00000096871","Gm10665",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096872","Scgb2a2",0.500044,0,0.14278,0,0,0.071873,0.072283,0.085092,0.092539,0.088302,0,0.089329,0.208642,0
"ENSMUSG00000096874","Gm10312",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096875","Gm21815",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096878","Gm21083",0.47886,0.16175,0.178282,0,0,0.07326,0.173595,0,0.152966,0.072341,0.097238,0.2249,0,0
"ENSMUSG00000096879","Gm4858",0,0,0,0,0,0,0.092169,0,0,0,0,0.04422,0.064854,0
"ENSMUSG00000096881","Gm20874",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096883","Shisa8",1.53836,0.793307,27.45665,0.533795,0.550424,0.493296,2.651009,2.975144,3.598349,1.283225,0.35394,0.15779,0.801693,0.430664
"ENSMUSG00000096885","Gm21797",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096887","Gm20594",247.05114,129.103631,354.717353,140.012796,214.035733,424.767036,167.572119,236.649394,264.286939,483.499263,176.624938,219.36999,178.427416,96.836879
"ENSMUSG00000096890","Gm20797",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096891","Mup-ps8",0,0,0,0,0,0,0,0.234755,0,0,0,0,0,0
"ENSMUSG00000096898","Gm20867",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096899","Gm8346",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096900","Trav9-1",0.831903,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096901","Gm3029",0,0,0.126633,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096902","Gm20843",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096903","Vmn1r104",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096904","Gm3591",26.083285,15.190962,15.774483,7.303377,28.42791,9.68359,12.882613,8.643758,22.502008,5.828842,14.62104,14.115838,4.242748,10.570751
"ENSMUSG00000096905","Gm8324",0,0,0,0,0.11207,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096907","Gm6113",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096908","Trav7-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096910","Zfp955b",4.766279,5.911435,6.483205,5.205618,6.013268,1.165958,7.092336,5.628728,6.095959,7.089157,3.221635,2.860905,8.328968,6.386082
"ENSMUSG00000096914","Galntl6",0.053052,0,0.209118,0,0.039002,0.087654,0,0,0.038888,0.07501,3.111061,0.441182,0.08647,0.040874
"ENSMUSG00000096915","Btbd35f6",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096916","Zfp850",2.888125,6.391677,4.331972,3.751404,5.627505,1.616827,3.752927,4.428885,4.766351,6.776269,4.647476,4.119137,3.249983,4.761643
"ENSMUSG00000096920","Rps19-ps8",0,0.318985,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096923","A730071L15Rik",0.320502,0.402147,0.040007,0.384115,0.243476,0.290002,0.466472,0.661085,0.520412,0.666261,0.621253,0.401688,0.645877,0.2428
"ENSMUSG00000096927","Gm3466",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096930","Gm26657",0,0,0.047474,0.053433,0,0,0,0.159659,0.121239,0,0,0.059484,0.067401,0
"ENSMUSG00000096939","Gm8321",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096942","Rps19-ps6",5.707212,1.026601,2.241623,1.642617,1.054866,18.209826,1.14285,22.20658,59.085495,0.406966,3.519018,59.940079,0.875156,68.201724
"ENSMUSG00000096949","Gm26897",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096955","Gm26570",0.545081,0.457478,1.679678,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096962","Gm26622",2.732305,0,0.918999,0,1.378494,0,2.858747,0.527059,1.146359,0,0,0,0.660624,0
"ENSMUSG00000096964","Gm6345",0.112578,0.047191,0.076021,0.174327,0.037914,0.559254,0.078945,0.386634,0.33859,1.048474,0.253464,0.281096,0.108903,0
"ENSMUSG00000096966","Gm18336",0,0.116387,0.347904,0.13464,0.070417,0.061875,0.271445,1.431913,0.030429,0.060512,0.22539,0.119493,0.168123,0
"ENSMUSG00000096968","Gm26620",1.667746,2.704591,0.914218,0.118695,0.539535,0.738646,2.26124,1.26017,1.062622,1.325718,1.706873,1.910317,1.548439,0.556622
"ENSMUSG00000096969","4930535I16Rik",1.596738,1.776965,0.154085,0.825097,0.425999,0,0.319267,0.146659,0.555391,0.546855,0.182522,0.173683,0,0
"ENSMUSG00000096973","Gm5974",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097012","Gm16531",0,0,0,1.038502,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097024","Gm26557",0.794955,0.400744,0,0,0.60952,0,0.208359,0.993045,0,0,0,0,0,0.815353
"ENSMUSG00000097025","Gm26558",0.190753,0.537416,0.939582,0.812907,1.004688,0.591113,0.84443,0.826777,0.654387,0.915287,0.751095,0.480362,0.890802,0.687883
"ENSMUSG00000097041","Pafah1b1-ps1",0.281384,0,0.139882,0,0,0.157043,0,0,0.092201,0,0,0.089006,0.101789,0.147272
"ENSMUSG00000097050","Gm9918",0,0.112426,0,0.106184,0,0.603541,0.272687,0.068905,0.076596,0.147928,0.041285,0,0,0
"ENSMUSG00000097053","Gm1972",0.831335,0.324499,0.166922,0,0,0.096189,0,0,0.109455,0,0.475818,0,0,0
"ENSMUSG00000097054","Gm11395",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097075","Cdiptos",1.812778,1.87853,2.622975,1.929178,2.769263,3.698145,3.718261,2.271844,2.832153,6.364887,0.906522,1.10816,3.311368,1.278962
"ENSMUSG00000097078","Gm26566",0.609934,3.220786,3.922912,3.220386,1.794188,0.632238,2.152213,1.714926,1.529593,2.757288,0.658476,0.992742,2.561742,2.264216
"ENSMUSG00000097084","Foxl1",0,0.046197,0,0.062919,0.056483,0.024036,0.078986,0.021012,0.072025,0.094087,0,0.023559,0.13457,0
"ENSMUSG00000097086","Gm7672",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097106","Rpl31-ps23",0,0,0,0,0,0,0.292747,0,0,0,0,0,0,0
"ENSMUSG00000097112","Gm26727",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097116","Gm26729",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097129","4930507D05Rik",0.225606,0.444817,0.448899,0.037344,0.261313,0.041422,0.420087,0.298142,0.482305,0.300694,0.090245,0.082091,0.328219,0.064337
"ENSMUSG00000097130","Gm5262",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097148","Gm3839",0.302501,0.150041,0.577718,0,0.266062,0.489514,0.495646,0.056157,0.317837,0.083502,0.74017,0.047205,0.401455,0.207487
"ENSMUSG00000097169","Gm26661",0,0.237723,0,0,0.566013,0,0.60812,0,0,0.247457,0,0,0,0
"ENSMUSG00000097175","Gm27018",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097186","Gm26595",0.410721,0,0,0,0.203104,0,0.207719,1.4513,0,0,0,0,0,0
"ENSMUSG00000097187","Gm19426",5.320538,11.915094,5.864195,5.56028,10.897122,16.377205,1.894022,2.465593,12.145785,3.752006,2.232327,8.241142,14.963163,7.744064
"ENSMUSG00000097190","Gm11394",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097199","Gm26991",0,0,0.133988,0,0.137645,0,0.13724,0,0,0,0,0,0,0
"ENSMUSG00000097202","Gm26701",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097214","Gm19791",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097221","1810049J17Rik",2.900778,1.258715,2.294718,7.988243,0.957468,0,6.922615,7.898428,9.456889,2.703283,8.763111,3.882185,1.913728,7.257192
"ENSMUSG00000097239","Gm27029",3.017033,0.926706,3.111008,0.865132,1.565153,3.038815,1.124248,0.42507,0.864152,0.108714,2.876225,3.548113,4.742415,2.316633
"ENSMUSG00000097244","Gm7928",0,0,0,0,0,0.14023,0,0,0.297479,0.146919,0,0.291713,0,0
"ENSMUSG00000097245","Gm5421",0,0,0,0,0,0,0.025187,0,0,0,0,0,0,0
"ENSMUSG00000097255","Rpl31-ps7",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097260","Gm5706",0.074157,0,0,0,0,0,0,0,0,0.190084,0,0,0,0
"ENSMUSG00000097264","Rpl31-ps24",0,0.384506,0,0,0,0,0,0,1.146162,0,0.816594,0,0,0
"ENSMUSG00000097271","Gm9903",0.253489,0.882478,0.218198,0.564407,0.332021,0.331512,0.562166,0.593161,0.706791,1.271632,0.101434,0.643987,0.369193,0.442755
"ENSMUSG00000097291","Gm18828",0,0,0,0,0,0,0.083672,0,0,0.201394,0,0,0,0
"ENSMUSG00000097295","Hmgb1-ps8",0,0,0,0,0,0,0,0,0.157676,0,0,0,0,0
"ENSMUSG00000097304","Rpl31-ps15",0.307512,0,0.306987,0.372051,0.309364,4.951919,0,0,0,0.400782,6.255725,4.602491,0,0
"ENSMUSG00000097306","Rhox5",7.670831,0,0.277263,0,0.117238,0,0.388699,2.746676,0.119874,0.363563,1.502366,2.151067,1.173992,0
"ENSMUSG00000097327","E030030I06Rik",3.548071,3.371279,5.125913,3.085681,2.633339,3.432283,3.692565,3.519383,5.330864,5.599729,2.19254,1.824346,4.594601,2.146315
"ENSMUSG00000097328","Tnfsf12",6.018702,6.632815,10.302696,15.522165,2.318179,18.024847,4.05106,8.981986,9.302811,10.498022,5.538323,6.046424,11.320855,9.176248
"ENSMUSG00000097333","Zfp87",13.739661,14.761371,12.018157,14.001494,11.114415,6.542731,13.153175,31.948654,14.855575,20.758869,11.536369,8.714966,15.667897,14.648264
"ENSMUSG00000097349","Gm26731",0,0.225599,0,0,0,0,0.175735,0,0,0,0.244958,0,0,0
"ENSMUSG00000097352","C920009B18Rik",0.171386,0.312452,0.028552,0.646652,0,0.525528,0.243495,0.27975,0.299113,0.159605,0.397118,0.01807,0.514621,0.145587
"ENSMUSG00000097366","Gm8177",0.050577,0,0.104914,0,0,0,0,0,0,0,0.073436,0.191649,0.147591,0
"ENSMUSG00000097371","Gm26875",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097382","Gm26817",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097386","9130213A22Rik",0.116561,0.04953,0.078993,0.045839,0.237993,0.279677,0.081901,0.805256,0,0.09774,0.107619,0.147489,0.395772,0
"ENSMUSG00000097388","Gm3200",0.402488,0.169995,0.289441,0.157318,0.549339,0,0.228974,0.306508,0.088643,0.085579,0.188154,0.443554,0.304646,0.538461
"ENSMUSG00000097394","Tmem134",48.005527,110.022592,67.048978,118.420402,75.13437,130.625631,51.291102,64.069433,121.621095,65.890576,53.673551,59.624517,79.244064,111.720191
"ENSMUSG00000097405","D630044L22Rik",0.540485,0.32113,1.224736,0.119308,0.39895,0.232697,0.403648,0.508946,0.204185,0.490623,0.504412,0.445036,0.976351,0.135076
"ENSMUSG00000097411","B430218F22Rik",0.072839,0.832746,0.913201,1.20348,0.989377,0.166219,0.827392,0.542548,0.755319,0.563377,0.111137,0.584331,0.851301,1.270323
"ENSMUSG00000097412","1810014B01Rik",5.31197,11.220806,4.207322,19.132751,11.071691,9.514901,7.042796,7.894528,11.154027,4.487063,6.211345,4.121257,8.299402,7.461124
"ENSMUSG00000097425","Vmn1r181",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097426","Gm8941",0.086392,0,0.257309,0.208606,0,0.406108,0.090255,0.101457,0,0,0.489468,0,0.124762,0
"ENSMUSG00000097427","Gm6763",0,0,0,0,0,0,0,0,0,0.369477,0,0,0,0
"ENSMUSG00000097449","Prkcg",2.004001,0.944154,1.071236,0.301025,0.547779,1.209506,1.756276,1.479452,0.835423,4.524178,0.301974,0.211554,0.478306,0.457637
"ENSMUSG00000097470","Gm26587",0,0,0,0,0,0,0,0,0,0.378203,0,0,0.534173,0
"ENSMUSG00000097473","Gm26585",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097480","Gm9499",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097481","D330020A13Rik",0,0.28424,0.298387,1.308941,0.115712,0.310826,0.374993,1.125828,0.894128,0.074445,0,0,0.580485,0.108809
"ENSMUSG00000097487","Ptges3l",3.370348,15.556913,2.425975,11.638971,15.211733,28.565809,20.827567,18.032527,5.582951,13.712239,1.227584,9.318832,5.5743,16.278715
"ENSMUSG00000097529","Rp31-ps19",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097530","Kansl2-ps",0,0,0,0,0,0,0,0,0,0.096903,0,0,0,0
"ENSMUSG00000097552","Rps19-ps12",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097565","Gm26965",0.143851,0.144677,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097586","Gm26528",0,0,0,0,0,0,0,0,0,0,0,0.632313,0,0
"ENSMUSG00000097594","Gm2907",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097602","4930519P11Rik",0.316753,1.153307,0,1.571766,0.63113,0,0.856474,1.02465,0.199818,0,0.616997,0,0,1.182033
"ENSMUSG00000097608","Gm7952",0,0,0,0,0.080967,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097612","Gm26509",0,0.328333,0.251701,0.414163,0.511597,0.186286,0.516326,0.498425,0.109431,0,0.595109,0.426043,0.1211,0
"ENSMUSG00000097628","Gm2383",0,0,0,0,0,0,0,0,0,0,0.207727,0,0,0
"ENSMUSG00000097630","Gm26828",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097642","Gm26866",0,0.135292,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097646","Gm26864",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097653","Gm16387",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097656","Gm26712",2.856472,0,4.972184,0,16.269502,14.570546,0,7.407499,5.538683,7.317317,9.368363,0,0,0
"ENSMUSG00000097657","Gm7389",0,0,0,0,0.059241,0,0,0,0,0,0,0,0.028026,0.039249
"ENSMUSG00000097669","Gm8649",0,0.844971,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097670","Gm26607",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097679","Rps19-ps5",0,0.321475,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097693","4930471M09Rik",0,0.086542,0,0.041542,0,0.070165,0.169404,0.519437,0,0.209078,0.093608,0,0.048359,0
"ENSMUSG00000097704","Gm26741",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097711","Gm5523",0,0,0,0,0,0,0,0,0,0.090542,0,0.269657,0.303746,0
"ENSMUSG00000097713","Gm7741",0,0,0.076965,0,0,0,0,0,0.100899,0.196473,0,0,0.110744,0
